,type,# terminal,# cells,fm_ind,t_ind,k,time
581,graph,6,50,0023,3,2,67.28601503372192
582,graph,6,50,0023,3,3,32.84306311607361
583,graph,6,50,0023,3,4,33.62662744522095
584,graph,6,50,0023,3,5,33.82096767425537
585,graph,6,50,0023,3,6,35.617878437042236
586,graph,6,50,0023,3,7,36.236061096191406
587,graph,6,50,0023,3,8,32.63928174972534
588,graph,6,50,0023,4,2,74.0433828830719
589,graph,6,50,0023,4,3,36.33594059944153
590,graph,6,50,0023,4,4,37.69429683685303
591,graph,6,50,0023,4,5,34.815712690353394
592,graph,6,50,0023,4,6,34.24986553192139
593,graph,6,50,0023,4,7,33.599472999572754
594,graph,6,50,0023,4,8,28.67324423789978
595,graph,6,50,0024,0,2,79.76347947120667
596,graph,6,50,0024,0,3,36.87002968788147
597,graph,6,50,0024,0,4,36.016889810562134
598,graph,6,50,0024,0,5,33.6321976184845
599,graph,6,50,0024,0,6,31.438167095184326
600,graph,6,50,0024,0,7,30.0693039894104
601,graph,6,50,0024,0,8,29.46071767807007
602,graph,6,50,0024,1,2,67.1548101902008
603,graph,6,50,0024,1,3,32.456348180770874
604,graph,6,50,0024,1,4,31.586782693862915
605,graph,6,50,0024,1,5,29.928516149520874
606,graph,6,50,0024,1,6,28.68755793571472
607,graph,6,50,0024,1,7,27.76709008216858
608,graph,6,50,0024,1,8,27.79433798789978
609,graph,6,50,0024,2,2,65.26438283920288
610,graph,6,50,0024,2,3,31.591480016708374
611,graph,6,50,0024,2,4,30.85776424407959
612,graph,6,50,0024,2,5,32.926443576812744
613,graph,6,50,0024,2,6,33.39311099052429
614,graph,6,50,0024,2,7,31.574947595596313
615,graph,6,50,0024,2,8,32.34804439544678
616,graph,6,50,0024,3,2,62.95161533355713
617,graph,6,50,0024,3,3,30.55995488166809
618,graph,6,50,0024,3,4,34.75235867500305
619,graph,6,50,0024,3,5,32.45382881164551
620,graph,6,50,0024,3,6,32.508716106414795
621,graph,6,50,0024,3,7,31.462985038757324
622,graph,6,50,0024,3,8,33.82099390029907
623,graph,6,50,0024,4,2,68.11775660514832
624,graph,6,50,0024,4,3,37.86365246772766
625,graph,6,50,0024,4,4,35.85609531402588
626,graph,6,50,0024,4,5,36.79383683204651
627,graph,6,50,0024,4,6,37.19818902015686
628,graph,6,50,0024,4,7,40.08452796936035
629,graph,6,50,0024,4,8,38.05016613006592
630,graph,6,50,0025,0,2,75.4753634929657
631,graph,6,50,0025,0,3,40.046496629714966
632,graph,6,50,0025,0,4,41.151345014572144
633,graph,6,50,0025,0,5,40.697080850601196
634,graph,6,50,0025,0,6,40.37057566642761
635,graph,6,50,0025,0,7,38.34825873374939
636,graph,6,50,0025,0,8,36.9590425491333
637,graph,6,50,0025,1,2,70.88344669342041
638,graph,6,50,0025,1,3,32.028828382492065
639,graph,6,50,0025,1,4,39.35831165313721
640,graph,6,50,0025,1,5,35.60708713531494
641,graph,6,50,0025,1,6,40.41531729698181
642,graph,6,50,0025,1,7,40.156853914260864
643,graph,6,50,0025,1,8,35.13261413574219
644,graph,6,50,0025,2,2,75.15113759040833
645,graph,6,50,0025,2,3,41.09541583061218
646,graph,6,50,0025,2,4,43.31634759902954
647,graph,6,50,0025,2,5,42.848690032958984
648,graph,6,50,0025,2,6,41.443193674087524
649,graph,6,50,0025,2,7,45.49731421470642
650,graph,6,50,0025,2,8,36.49870252609253
651,graph,6,50,0025,3,2,77.28749537467957
652,graph,6,50,0025,3,3,35.627713203430176
653,graph,6,50,0025,3,4,39.814587354660034
654,graph,6,50,0025,3,5,40.08897304534912
655,graph,6,50,0025,3,6,39.831169843673706
656,graph,6,50,0025,3,7,39.86767268180847
657,graph,6,50,0025,3,8,39.28580188751221
658,graph,6,50,0025,4,2,75.55203080177307
659,graph,6,50,0025,4,3,35.05454111099243
660,graph,6,50,0025,4,4,35.10020136833191
661,graph,6,50,0025,4,5,34.94889950752258
662,graph,6,50,0025,4,6,29.648840188980103
663,graph,6,50,0025,4,7,33.30446434020996
664,graph,6,50,0025,4,8,30.40039324760437
665,graph,6,50,0026,0,2,82.5271942615509
666,graph,6,50,0026,0,3,37.29573678970337
667,graph,6,50,0026,0,4,33.80787467956543
668,graph,6,50,0026,0,5,36.95420980453491
669,graph,6,50,0026,0,6,35.67850089073181
670,graph,6,50,0026,0,7,39.93169188499451
671,graph,6,50,0026,0,8,19.38477635383606
672,graph,6,50,0026,1,2,72.48406052589417
673,graph,6,50,0026,1,3,40.29679489135742
674,graph,6,50,0026,1,4,35.69381594657897
675,graph,6,50,0026,1,5,37.087860345840454
676,graph,6,50,0026,1,6,35.54101490974426
677,graph,6,50,0026,1,7,31.82039713859558
678,graph,6,50,0026,1,8,14.367479562759398
679,graph,6,50,0026,2,2,64.42635250091553
680,graph,6,50,0026,2,3,36.050180196762085
681,graph,6,50,0026,2,4,35.89018273353577
682,graph,6,50,0026,2,5,36.97023248672485
683,graph,6,50,0026,2,6,34.83046007156372
684,graph,6,50,0026,2,7,37.01432204246521
685,graph,6,50,0026,2,8,36.429078340530396
686,graph,6,50,0026,3,2,59.956265211105354
687,graph,6,50,0026,3,3,31.924866199493408
688,graph,6,50,0026,3,4,29.665804862976074
689,graph,6,50,0026,3,5,31.258851051330566
690,graph,6,50,0026,3,6,30.474791526794434
691,graph,6,50,0026,3,7,26.76426649093628
692,graph,6,50,0026,3,8,26.480336666107178
693,graph,6,50,0026,4,2,73.47259712219238
694,graph,6,50,0026,4,3,38.97760200500488
695,graph,6,50,0026,4,4,35.60830616950989
696,graph,6,50,0026,4,5,37.46519899368286
697,graph,6,50,0026,4,6,39.311511278152466
698,graph,6,50,0026,4,7,40.62768316268921
699,graph,6,50,0026,4,8,18.624062538146973
700,graph,6,100,0002,0,2,230.92994308471677
701,graph,6,100,0002,0,3,107.50970792770386
702,graph,6,100,0002,0,4,108.67568445205688
703,graph,6,100,0002,0,5,86.88622736930847
704,graph,6,100,0002,0,6,94.2675096988678
705,graph,6,100,0002,0,7,90.73952531814575
706,graph,6,100,0002,0,8,79.44125080108643
707,graph,6,100,0002,1,2,255.62558460235596
708,graph,6,100,0002,1,3,99.42609810829163
709,graph,6,100,0002,1,4,92.44728779792786
710,graph,6,100,0002,1,5,99.63877964019775
711,graph,6,100,0002,1,6,87.42420244216919
712,graph,6,100,0002,1,7,75.5273208618164
713,graph,6,100,0002,1,8,74.01724457740784
714,graph,6,100,0002,2,2,293.4836673736572
715,graph,6,100,0002,2,3,99.9652738571167
716,graph,6,100,0002,2,4,108.81998085975647
717,graph,6,100,0002,2,5,119.67427659034729
718,graph,6,100,0002,2,6,117.5009982585907
719,graph,6,100,0002,2,7,54.72793245315552
720,graph,6,100,0002,2,8,54.98897886276245
721,graph,6,100,0002,3,2,288.96525716781616
722,graph,6,100,0002,3,3,92.94848561286926
723,graph,6,100,0002,3,4,90.65722632408142
724,graph,6,100,0002,3,5,73.58737778663635
725,graph,6,100,0002,3,6,70.30345940589905
726,graph,6,100,0002,3,7,73.1338438987732
727,graph,6,100,0002,3,8,72.73636054992676
728,graph,6,100,0002,4,2,263.3854913711548
729,graph,6,100,0002,4,3,100.66010355949402
730,graph,6,100,0002,4,4,102.71964955329895
731,graph,6,100,0002,4,5,120.25819206237793
732,graph,6,100,0002,4,6,119.53939700126648
733,graph,6,100,0002,4,7,115.2018232345581
734,graph,6,100,0002,4,8,98.79133677482605
735,graph,6,100,0003,0,2,324.6980743408203
736,graph,6,100,0003,0,3,127.54759645462036
737,graph,6,100,0003,0,4,142.6878833770752
738,graph,6,100,0003,0,5,139.07510805130005
739,graph,6,100,0003,0,6,139.02496123313904
740,graph,6,100,0003,0,7,131.75231218338013
741,graph,6,100,0003,0,8,63.468910932540894
742,graph,6,100,0003,1,2,232.97897315025332
743,graph,6,100,0003,1,3,103.7495470046997
744,graph,6,100,0003,1,4,96.38895654678345
745,graph,6,100,0003,1,5,99.64199995994568
746,graph,6,100,0003,1,6,93.02782416343689
747,graph,6,100,0003,1,7,98.90441274642944
748,graph,6,100,0003,1,8,81.0504539012909
749,graph,6,100,0003,2,2,282.2870864868164
750,graph,6,100,0003,2,3,128.44995951652527
751,graph,6,100,0003,2,4,121.93868732452393
752,graph,6,100,0003,2,5,106.30637192726135
753,graph,6,100,0003,2,6,89.04276704788208
754,graph,6,100,0003,2,7,44.985785245895386
755,graph,6,100,0003,2,8,44.49193620681763
756,graph,6,100,0003,3,2,316.3211705684662
757,graph,6,100,0003,3,3,93.46810460090637
758,graph,6,100,0003,3,4,105.48418068885803
759,graph,6,100,0003,3,5,122.57275247573853
760,graph,6,100,0003,3,6,124.08520555496216
761,graph,6,100,0003,3,7,120.27618193626404
762,graph,6,100,0003,3,8,111.09101033210754
763,graph,6,100,0003,4,2,326.05194997787476
764,graph,6,100,0003,4,3,111.94457077980042
765,graph,6,100,0003,4,4,123.50765943527222
766,graph,6,100,0003,4,5,138.99317455291748
767,graph,6,100,0003,4,6,134.68642592430115
768,graph,6,100,0003,4,7,133.2726230621338
769,graph,6,100,0003,4,8,60.40229272842408
770,graph,6,100,0004,0,2,302.6198363304138
771,graph,6,100,0004,0,3,89.00538897514343
772,graph,6,100,0004,0,4,87.67853331565857
773,graph,6,100,0004,0,5,73.51729655265808
774,graph,6,100,0004,0,6,73.647634267807
775,graph,6,100,0004,0,7,67.42742204666138
776,graph,6,100,0004,0,8,76.31418299674988
777,graph,6,100,0004,1,2,305.2826099395752
778,graph,6,100,0004,1,3,87.65262627601624
779,graph,6,100,0004,1,4,94.89230799674988
780,graph,6,100,0004,1,5,94.0990617275238
781,graph,6,100,0004,1,6,111.78569293022156
782,graph,6,100,0004,1,7,119.17479205131531
783,graph,6,100,0004,1,8,123.25392484664917
784,graph,6,100,0004,2,2,197.56489372253418
785,graph,6,100,0004,2,3,88.00744915008545
786,graph,6,100,0004,2,4,102.59497165679932
787,graph,6,100,0004,2,5,95.19015526771545
788,graph,6,100,0004,2,6,86.84639263153076
789,graph,6,100,0004,2,7,84.92478609085083
790,graph,6,100,0004,2,8,77.06958103179932
791,graph,6,100,0004,3,2,269.62046813964844
792,graph,6,100,0004,3,3,105.07065081596375
793,graph,6,100,0004,3,4,95.28254127502441
794,graph,6,100,0004,3,5,94.94743871688843
795,graph,6,100,0004,3,6,105.88642191886902
796,graph,6,100,0004,3,7,110.72123074531555
797,graph,6,100,0004,3,8,121.91763734817505
798,graph,6,100,0004,4,2,247.4944281578064
799,graph,6,100,0004,4,3,113.42392754554749
800,graph,6,100,0004,4,4,102.77890396118164
801,graph,6,100,0004,4,5,122.23555040359497
802,graph,6,100,0004,4,6,126.93487787246704
803,graph,6,100,0004,4,7,112.91876149177551
804,graph,6,100,0004,4,8,118.55901169776917
805,graph,6,100,0005,0,2,254.90569639205935
806,graph,6,100,0005,0,3,119.18139410018921
807,graph,6,100,0005,0,4,170.8013141155243
808,graph,6,100,0005,0,5,105.66266918182373
809,graph,6,100,0005,0,6,110.65950202941895
810,graph,6,100,0005,0,7,105.47048091888428
811,graph,6,100,0005,0,8,96.41284084320068
812,graph,6,100,0005,1,2,298.7331097126007
813,graph,6,100,0005,1,3,105.95188927650452
814,graph,6,100,0005,1,4,102.94489026069641
815,graph,6,100,0005,1,5,89.61068916320801
816,graph,6,100,0005,1,6,78.21878027915955
817,graph,6,100,0005,1,7,68.13114619255066
818,graph,6,100,0005,1,8,71.66363286972046
819,graph,6,100,0005,2,2,257.3712229728699
820,graph,6,100,0005,2,3,130.23087191581726
821,graph,6,100,0005,2,4,118.70974922180176
822,graph,6,100,0005,2,5,108.99145722389221
823,graph,6,100,0005,2,6,111.24291467666626
824,graph,6,100,0005,2,7,102.95265102386475
825,graph,6,100,0005,2,8,39.64248466491699
826,graph,6,100,0005,3,2,264.3435854911804
827,graph,6,100,0005,3,3,124.51833200454712
828,graph,6,100,0005,3,4,161.2622983455658
829,graph,6,100,0005,3,5,104.2206974029541
830,graph,6,100,0005,3,6,107.62049889564514
831,graph,6,100,0005,3,7,100.43320441246033
832,graph,6,100,0005,3,8,89.45485258102417
833,graph,6,100,0005,4,2,231.3976662158966
834,graph,6,100,0005,4,3,93.90269351005554
835,graph,6,100,0005,4,4,109.98291087150574
836,graph,6,100,0005,4,5,111.54440069198608
837,graph,6,100,0005,4,6,99.05699634552002
838,graph,6,100,0005,4,7,105.62984251976013
839,graph,6,100,0005,4,8,100.77600455284119
840,graph,6,100,0006,0,2,278.8038902282715
841,graph,6,100,0006,0,3,110.4548110961914
842,graph,6,100,0006,0,4,121.97117686271667
843,graph,6,100,0006,0,5,118.29756665229797
844,graph,6,100,0006,0,6,126.38245391845703
845,graph,6,100,0006,0,7,114.68163752555847
846,graph,6,100,0006,0,8,111.34296011924744
847,graph,6,100,0006,1,2,355.1815860271454
848,graph,6,100,0006,1,3,113.49215745925903
849,graph,6,100,0006,1,4,95.14002346992493
850,graph,6,100,0006,1,5,90.80833649635315
851,graph,6,100,0006,1,6,85.08601713180542
852,graph,6,100,0006,1,7,88.66866445541382
853,graph,6,100,0006,1,8,101.14984250068665
854,graph,6,100,0006,2,2,251.66620182991025
855,graph,6,100,0006,2,3,113.78502821922302
856,graph,6,100,0006,2,4,129.87280654907227
857,graph,6,100,0006,2,5,105.16358733177185
858,graph,6,100,0006,2,6,106.55217623710632
859,graph,6,100,0006,2,7,100.00995659828186
860,graph,6,100,0006,2,8,80.8266441822052
861,graph,6,100,0006,3,2,247.21892285346985
862,graph,6,100,0006,3,3,112.39167952537537
863,graph,6,100,0006,3,4,113.3882200717926
864,graph,6,100,0006,3,5,110.72579407691956
865,graph,6,100,0006,3,6,111.81141901016235
866,graph,6,100,0006,3,7,104.40678358078003
867,graph,6,100,0006,3,8,92.68660616874695
868,graph,6,100,0006,4,2,329.0391263961792
869,graph,6,100,0006,4,3,101.41885757446289
870,graph,6,100,0006,4,4,112.64840340614319
871,graph,6,100,0006,4,5,124.61884593963623
872,graph,6,100,0006,4,6,59.12318420410156
873,graph,6,100,0006,4,7,58.478031635284424
874,graph,6,100,0006,4,8,58.619264125823975
875,graph,6,100,0007,0,2,231.22915720939636
876,graph,6,100,0007,0,3,110.14235925674438
877,graph,6,100,0007,0,4,114.53168082237244
878,graph,6,100,0007,0,5,114.17039036750793
879,graph,6,100,0007,0,6,108.70610857009888
880,graph,6,100,0007,0,7,103.60588598251343
881,graph,6,100,0007,0,8,95.37213349342346
882,graph,6,100,0007,1,2,244.03327798843384
883,graph,6,100,0007,1,3,96.05409502983093
884,graph,6,100,0007,1,4,111.01010489463806
885,graph,6,100,0007,1,5,110.21688532829285
886,graph,6,100,0007,1,6,109.912602186203
887,graph,6,100,0007,1,7,128.3078269958496
888,graph,6,100,0007,1,8,109.21357870101929
889,graph,6,100,0007,2,2,285.72685408592224
890,graph,6,100,0007,2,3,112.73345494270325
891,graph,6,100,0007,2,4,123.03798198699951
892,graph,6,100,0007,2,5,125.00571870803833
893,graph,6,100,0007,2,6,130.2965738773346
894,graph,6,100,0007,2,7,99.44442915916443
895,graph,6,100,0007,2,8,92.84489727020264
896,graph,6,100,0007,3,2,277.20866560935974
897,graph,6,100,0007,3,3,101.75519466400146
898,graph,6,100,0007,3,4,103.29212713241577
899,graph,6,100,0007,3,5,98.99661684036255
900,graph,6,100,0007,3,6,96.33255743980408
901,graph,6,100,0007,3,7,77.3737301826477
902,graph,6,100,0007,3,8,36.14390563964844
903,graph,6,100,0007,4,2,243.2583932876587
904,graph,6,100,0007,4,3,105.50449967384338
905,graph,6,100,0007,4,4,118.47462725639343
906,graph,6,100,0007,4,5,121.70615696907043
907,graph,6,100,0007,4,6,114.55140018463135
908,graph,6,100,0007,4,7,109.83204579353333
909,graph,6,100,0007,4,8,102.32816529273987
910,graph,6,100,0008,0,2,369.87679505348206
911,graph,6,100,0008,0,3,132.17904949188232
912,graph,6,100,0008,0,4,83.4300754070282
913,graph,6,100,0008,0,5,87.2182023525238
914,graph,6,100,0008,0,6,78.85423231124878
915,graph,6,100,0008,0,7,95.74357271194458
916,graph,6,100,0008,0,8,88.30294275283813
917,graph,6,100,0008,1,2,278.7727949619293
918,graph,6,100,0008,1,3,99.79625964164734
919,graph,6,100,0008,1,4,92.88136458396912
920,graph,6,100,0008,1,5,98.57520604133606
921,graph,6,100,0008,1,6,112.32528162002563
922,graph,6,100,0008,1,7,129.7541561126709
923,graph,6,100,0008,1,8,47.7913339138031
924,graph,6,100,0008,2,2,268.5529456138611
925,graph,6,100,0008,2,3,121.0046648979187
926,graph,6,100,0008,2,4,111.52407312393188
927,graph,6,100,0008,2,5,102.53025770187378
928,graph,6,100,0008,2,6,92.88415122032166
929,graph,6,100,0008,2,7,82.76382517814636
930,graph,6,100,0008,2,8,80.6662929058075
931,graph,6,100,0008,3,2,288.0927641391754
932,graph,6,100,0008,3,3,129.88145470619202
933,graph,6,100,0008,3,4,134.31871676445007
934,graph,6,100,0008,3,5,118.92505478858948
935,graph,6,100,0008,3,6,112.76396870613098
936,graph,6,100,0008,3,7,109.8376898765564
937,graph,6,100,0008,3,8,96.16770792007446
938,graph,6,100,0008,4,2,286.27425050735474
939,graph,6,100,0008,4,3,117.50550580024719
940,graph,6,100,0008,4,4,128.201265335083
941,graph,6,100,0008,4,5,121.6536922454834
942,graph,6,100,0008,4,6,121.10948324203491
943,graph,6,100,0008,4,7,49.74716925621033
944,graph,6,100,0008,4,8,50.10807180404663
945,graph,6,100,0009,0,2,253.36999702453613
946,graph,6,100,0009,0,3,93.41568398475647
947,graph,6,100,0009,0,4,109.9592866897583
948,graph,6,100,0009,0,5,106.58674883842468
949,graph,6,100,0009,0,6,109.68537139892578
950,graph,6,100,0009,0,7,111.4775767326355
951,graph,6,100,0009,0,8,46.22224307060242
952,graph,6,100,0009,1,2,234.73288297653198
953,graph,6,100,0009,1,3,92.1165828704834
954,graph,6,100,0009,1,4,104.05640149116516
955,graph,6,100,0009,1,5,111.43593096733093
956,graph,6,100,0009,1,6,89.25597476959229
957,graph,6,100,0009,1,7,102.51970839500427
958,graph,6,100,0009,1,8,96.51406288146973
959,graph,6,100,0009,2,2,244.7426152229309
960,graph,6,100,0009,2,3,128.5628674030304
961,graph,6,100,0009,2,4,106.52512788772583
962,graph,6,100,0009,2,5,111.06751275062561
963,graph,6,100,0009,2,6,107.99680471420288
964,graph,6,100,0009,2,7,104.70577716827393
965,graph,6,100,0009,2,8,47.09780550003052
966,graph,6,100,0009,3,2,339.87532806396484
967,graph,6,100,0009,3,3,118.21797370910645
968,graph,6,100,0009,3,4,108.93724060058594
969,graph,6,100,0009,3,5,93.14058828353882
970,graph,6,100,0009,3,6,95.17050290107727
971,graph,6,100,0009,3,7,87.1408212184906
972,graph,6,100,0009,3,8,104.47094321250916
973,graph,6,100,0009,4,2,273.100168466568
974,graph,6,100,0009,4,3,113.53792119026184
975,graph,6,100,0009,4,4,106.36151194572449
976,graph,6,100,0009,4,5,121.54577827453613
977,graph,6,100,0009,4,6,93.18717002868652
978,graph,6,100,0009,4,7,80.18449664115906
979,graph,6,100,0009,4,8,81.87499785423279
980,graph,6,100,0010,0,2,197.22786211967468
981,graph,6,100,0010,0,3,87.39706206321716
982,graph,6,100,0010,0,4,92.48979783058167
983,graph,6,100,0010,0,5,105.32858729362488
984,graph,6,100,0010,0,6,101.7071602344513
985,graph,6,100,0010,0,7,92.24581336975098
986,graph,6,100,0010,0,8,89.55293726921082
987,graph,6,100,0010,1,2,207.1593997478485
988,graph,6,100,0010,1,3,113.75991582870483
989,graph,6,100,0010,1,4,98.97307133674622
990,graph,6,100,0010,1,5,93.60484647750854
991,graph,6,100,0010,1,6,92.12010860443115
992,graph,6,100,0010,1,7,37.560241460800164
993,graph,6,100,0010,1,8,38.01868224143981
994,graph,6,100,0010,2,2,191.80963039398193
995,graph,6,100,0010,2,3,93.0183744430542
996,graph,6,100,0010,2,4,80.05135917663574
997,graph,6,100,0010,2,5,90.45632672309875
998,graph,6,100,0010,2,6,97.5366702079773
999,graph,6,100,0010,2,7,87.63745951652527
1000,graph,6,100,0010,2,8,82.19131064414978
1001,graph,6,100,0010,3,2,325.81791496276855
1002,graph,6,100,0010,3,3,117.62421989440918
1003,graph,6,100,0010,3,4,97.65953707695007
1004,graph,6,100,0010,3,5,74.73258113861084
1005,graph,6,100,0010,3,6,76.6018660068512
1006,graph,6,100,0010,3,7,70.68631911277771
1007,graph,6,100,0010,3,8,83.67434525489807
1008,graph,6,100,0010,4,2,227.2783765792847
1009,graph,6,100,0010,4,3,115.46069931983948
1010,graph,6,100,0010,4,4,133.1762616634369
1011,graph,6,100,0010,4,5,112.75803518295288
1012,graph,6,100,0010,4,6,121.4546446800232
1013,graph,6,100,0010,4,7,111.19514036178589
1014,graph,6,100,0010,4,8,111.05627202987671
1015,graph,6,100,0011,0,2,322.88252353668213
1016,graph,6,100,0011,0,3,100.05330967903137
1017,graph,6,100,0011,0,4,102.06388998031616
1018,graph,6,100,0011,0,5,107.51083445549011
1019,graph,6,100,0011,0,6,101.44783115386963
1020,graph,6,100,0011,0,7,121.9341983795166
1021,graph,6,100,0011,0,8,126.45151472091675
1022,graph,6,100,0011,1,2,258.2178478240967
1023,graph,6,100,0011,1,3,108.52752995491028
1024,graph,6,100,0011,1,4,121.36145853996277
1025,graph,6,100,0011,1,5,116.26027011871338
1026,graph,6,100,0011,1,6,100.4693033695221
1027,graph,6,100,0011,1,7,99.97600626945496
1028,graph,6,100,0011,1,8,92.58542609214783
1029,graph,6,100,0011,2,2,252.49731516838074
1030,graph,6,100,0011,2,3,130.34534120559692
1031,graph,6,100,0011,2,4,119.10383725166321
1032,graph,6,100,0011,2,5,128.41193461418152
1033,graph,6,100,0011,2,6,131.23750638961792
1034,graph,6,100,0011,2,7,111.15981030464172
1035,graph,6,100,0011,2,8,113.43414235115051
1036,graph,6,100,0011,3,2,267.5195655822754
1037,graph,6,100,0011,3,3,95.38857746124268
1038,graph,6,100,0011,3,4,109.7700879573822
1039,graph,6,100,0011,3,5,107.75942325592041
1040,graph,6,100,0011,3,6,105.18076300621033
1041,graph,6,100,0011,3,7,43.241098165512085
1042,graph,6,100,0011,3,8,43.1928334236145
1043,graph,6,100,0011,4,2,235.6248664855957
1044,graph,6,100,0011,4,3,115.13552474975586
1045,graph,6,100,0011,4,4,98.54613256454468
1046,graph,6,100,0011,4,5,93.17446851730347
1047,graph,6,100,0011,4,6,86.6252543926239
1048,graph,6,100,0011,4,7,85.64774322509766
1049,graph,6,100,0011,4,8,79.44681692123413
1050,graph,6,100,0017,0,2,306.2278079986572
1051,graph,6,100,0017,0,3,111.64324164390564
1052,graph,6,100,0017,0,4,106.73354697227478
1053,graph,6,100,0017,0,5,80.64896702766418
1054,graph,6,100,0017,0,6,78.15775156021118
